2014-05-23,14411.10,14528.04,14404.80,14462.17
2014-05-22,14188.28,14369.02,14147.55,14337.79
2014-05-21,13969.71,14054.24,13964.43,14042.17
2014-05-20,14088.45,14144.04,14038.06,14075.25
2014-05-19,14130.09,14150.50,13991.80,14006.44
2014-05-16,14087.76,14108.44,14016.49,14096.59
2014-05-15,14280.51,14306.36,14190.27,14298.21
2014-05-14,14385.60,14419.65,14349.87,14405.76
2014-05-13,14367.94,14464.01,14359.74,14425.44
2014-05-12,14173.49,14234.49,14130.30,14149.52
2014-05-09,14101.98,14266.29,14091.20,14199.59
2014-05-08,14136.41,14254.44,14108.16,14163.78
2014-05-07,14296.25,14299.13,14033.45,14033.45
2014-05-02,14454.44,14473.75,14405.77,14457.51
2014-05-01,14341.09,14493.03,14341.09,14485.13
2014-04-30,14393.51,14421.22,14275.69,14304.11
2014-04-28,14289.82,14324.03,14224.47,14288.23
2014-04-25,14369.72,14554.32,14327.60,14429.26
2014-04-24,14563.25,14563.25,14367.13,14404.99
2014-04-23,14480.41,14546.27,14459.29,14546.27
2014-04-22,14586.29,14604.30,14388.77,14388.77
2014-04-21,14549.45,14649.50,14503.17,14512.38
2014-04-18,14489.37,14536.67,14442.74,14516.27
2014-04-17,14395.95,14500.66,14351.85,14417.53
2014-04-16,14126.87,14420.30,14125.59,14417.68
2014-04-15,14068.75,14096.86,13969.17,13996.81
2014-04-14,13887.23,14008.29,13885.22,13910.16
2014-04-11,14027.80,14065.97,13885.11,13960.05
2014-04-10,14484.54,14513.14,14234.45,14300.12
2014-04-09,14436.05,14502.02,14279.34,14299.69
2014-04-08,14715.80,14740.10,14605.31,14606.88
2014-04-07,14880.82,14895.58,14764.37,14808.85
2014-04-04,15005.54,15098.38,15000.69,15063.77
2014-04-03,15009.18,15164.39,14976.36,15071.88
2014-04-02,14897.88,15069.61,14893.17,14946.32
2014-04-01,14870.51,14870.51,14751.29,14791.99
2014-03-31,14839.54,14843.67,14718.01,14827.83
2014-03-28,14576.25,14713.45,14520.57,14696.03
2014-03-27,14305.67,14659.85,14227.81,14622.89
2014-03-26,14521.00,14569.90,14401.42,14477.16
2014-03-25,14401.69,14531.79,14312.08,14423.19
2014-03-24,14297.58,14514.28,14287.28,14475.30
2014-03-20,14548.76,14548.76,14207.83,14224.23
2014-03-19,14495.73,14663.54,14302.37,14462.52
2014-03-18,14491.41,14533.25,14399.72,14411.27
2014-03-17,14254.32,14359.16,14203.21,14277.67
2014-03-14,14526.28,14539.60,14280.75,14327.66
2014-03-13,14847.72,14919.84,14790.48,14815.98
2014-03-12,15003.80,15020.14,14828.18,14830.39
2014-03-11,15179.47,15256.03,15124.36,15224.11
2014-03-10,15197.53,15266.12,15088.11,15120.14
2014-03-07,15280.76,15312.60,15145.59,15274.07
2014-03-06,14933.76,15203.12,14871.56,15134.75
2014-03-05,14905.95,14992.19,14897.63,14897.63
2014-03-04,14553.95,14750.09,14546.34,14721.48
2014-03-03,14666.93,14684.70,14443.10,14652.23
2014-02-28,14929.55,14943.65,14735.52,14841.07
2014-02-27,14939.87,15015.01,14844.37,14923.11
2014-02-26,14896.49,15084.53,14896.49,14970.97
2014-02-25,15002.51,15094.54,14957.49,15051.60
2014-02-24,14803.64,14982.53,14658.14,14837.68
2014-02-21,14618.61,14888.81,14618.61,14865.67
2014-02-20,14701.14,14731.48,14428.73,14449.18
2014-02-19,14729.48,14805.66,14679.19,14766.53
2014-02-18,14514.47,14900.24,14469.49,14843.24
2014-02-17,14343.73,14427.95,14214.60,14393.11
2014-02-14,14538.20,14678.71,14243.17,14313.03
2014-02-13,14785.84,14787.62,14488.32,14534.74
2014-02-12,14821.73,14874.79,14769.04,14800.06
2014-02-10,14647.83,14725.92,14568.30,14718.34
2014-02-07,14387.11,14471.95,14356.59,14462.41
2014-02-06,14233.42,14308.07,14155.12,14155.12
2014-02-05,14213.10,14245.06,13995.86,14180.38
2014-02-04,14353.33,14355.92,14008.47,14008.47
2014-02-03,14788.56,14846.93,14615.05,14619.13
2014-01-31,15132.23,15143.88,14764.57,14914.53
2014-01-30,15112.70,15112.70,14853.83,15007.06
2014-01-29,15164.34,15383.91,15159.92,15383.91
2014-01-28,15038.64,15088.12,14952.83,14980.16
2014-01-27,15091.45,15109.68,14933.55,15005.73
2014-01-24,15473.57,15485.02,15288.32,15391.56
2014-01-23,15900.63,15958.58,15690.45,15695.89
2014-01-22,15749.01,15870.53,15631.41,15820.96
2014-01-21,15710.89,15894.68,15705.84,15795.96
2014-01-20,15724.14,15727.26,15574.23,15641.68
2014-01-17,15695.46,15783.37,15621.80,15734.46
2014-01-16,15845.15,15941.08,15710.14,15747.20
2014-01-15,15649.07,15808.73,15636.57,15808.73
2014-01-14,15657.20,15661.71,15383.69,15422.40
2014-01-10,15785.15,15922.14,15754.70,15912.06
2014-01-09,16002.88,16004.56,15838.44,15880.33
2014-01-08,15943.68,16121.45,15906.57,16121.45
2014-01-07,15835.41,15935.37,15784.25,15814.37
2014-01-06,16147.54,16164.01,15864.44,15908.88
2013-12-30,16269.22,16320.22,16182.71,16291.31
2013-12-27,16229.43,16232.69,16056.73,16178.94
2013-12-26,16087.07,16186.04,16082.28,16174.44
2013-12-25,15861.13,16010.54,15853.51,16009.99
2013-12-24,15955.90,16029.65,15849.00,15889.33
2013-12-20,15790.69,15870.42,15755.36,15870.42
2013-12-19,15809.43,15891.82,15798.85,15859.22
2013-12-18,15273.24,15588.42,15268.18,15587.80
2013-12-17,15290.22,15322.13,15248.42,15278.63
2013-12-16,15408.35,15408.35,15146.13,15152.91
2013-12-13,15316.89,15532.94,15251.45,15403.11
2013-12-12,15377.32,15392.66,15255.36,15341.82
2013-12-11,15509.93,15562.30,15386.11,15515.06
2013-12-10,15633.97,15633.97,15562.06,15611.31
2013-12-09,15556.60,15650.21,15547.29,15650.21
2013-12-06,15112.54,15327.37,15112.54,15299.86
2013-12-05,15354.53,15430.20,15139.12,15177.49
2013-12-04,15520.20,15579.36,15326.06,15407.94
2013-12-03,15747.54,15794.15,15661.90,15749.66
2013-12-02,15659.74,15703.02,15579.54,15655.07
2013-11-29,15661.43,15727.96,15507.17,15661.87
2013-11-28,15622.19,15729.09,15605.73,15727.12
